ProductID	Name	ProductNumber	Color	StandardCost	ListPrice	Size	Weight	ProductCategoryID	ProductModelID	SellStartDate	SellEndDate	DiscontinuedDate	ThumbNailPhoto	ThumbnailPhotoFileName	rowguid	ModifiedDate
754	Road-450 Red, 58	BK-R68R-58	Red	884.7083	1457.99	58	8069.37	6	28	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	NULL	0x47494638396150003100F70000948888DCDCDBFAFAFA393639F5FCFCD87071735658423C41AF2E2EC4C2C38D3030F5F5F5B80101EAE4E5CDCACADAB8B8DBD3D4F4EDEDF8FFFFEE4F4F857B7CC5BFBFBC9394BCB9BBE301019A4D4DF1F0F14B393BB98988C1BCBDF8A5A6C50101D2CCCC700506693234DFA9A9C9A5A5E3DCDD	roadster_red_small.gif	40D5EFFA-C0C4-479F-AF66-5F1BF8ED3BFB	2004-03-11 10:01:36.827
755	Road-450 Red, 60	BK-R68R-60	Red	884.7083	1457.99	60	8119.26	6	28	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	NULL	0x47494638396150003100F70000948888DCDCDBFAFAFA393639F5FCFCD87071735658423C41AF2E2EC4C2C38D3030F5F5F5B80101EAE4E5CDCACADAB8B8DBD3D4F4EDEDF8FFFFEE4F4F857B7CC5BFBFBC9394BCB9BBE301019A4D4DF1F0F14B393BB98988C1BCBDF8A5A6C50101D2CCCC700506693234DFA9A9C9A5A5E3DCDD	roadster_red_small.gif	181A90CB-3678-490E-8418-78F73FB5343D	2004-03-11 10:01:36.827
756	Road-450 Red, 44	BK-R68R-44	Red	884.7083	1457.99	44	7606.70	6	28	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	NULL	0x47494638396150003100F70000948888DCDCDBFAFAFA393639F5FCFCD87071735658423C41AF2E2EC4C2C38D3030F5F5F5B80101EAE4E5CDCACADAB8B8DBD3D4F4EDEDF8FFFFEE4F4F857B7CC5BFBFBC9394BCB9BBE301019A4D4DF1F0F14B393BB98988C1BCBDF8A5A6C50101D2CCCC700506693234DFA9A9C9A5A5E3DCDD	roadster_red_small.gif	F8B5E26A-3D33-4E39-B500-CC21A133062E	2004-03-11 10:01:36.827
757	Road-450 Red, 48	BK-R68R-48	Red	884.7083	1457.99	48	7770.00	6	28	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	NULL	0x47494638396150003100F70000948888DCDCDBFAFAFA393639F5FCFCD87071735658423C41AF2E2EC4C2C38D3030F5F5F5B80101EAE4E5CDCACADAB8B8DBD3D4F4EDEDF8FFFFEE4F4F857B7CC5BFBFBC9394BCB9BBE301019A4D4DF1F0F14B393BB98988C1BCBDF8A5A6C50101D2CCCC700506693234DFA9A9C9A5A5E3DCDD	roadster_red_small.gif	C72C9978-0B04-46B3-9DE6-948FECA1C86E	2004-03-11 10:01:36.827
758	Road-450 Red, 52	BK-R68R-52	Red	884.7083	1457.99	52	7901.54	6	28	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	NULL	0x47494638396150003100F70000948888DCDCDBFAFAFA393639F5FCFCD87071735658423C41AF2E2EC4C2C38D3030F5F5F5B80101EAE4E5CDCACADAB8B8DBD3D4F4EDEDF8FFFFEE4F4F857B7CC5BFBFBC9394BCB9BBE301019A4D4DF1F0F14B393BB98988C1BCBDF8A5A6C50101D2CCCC700506693234DFA9A9C9A5A5E3DCDD	roadster_red_small.gif	040A4B7D-4060-4507-AA92-7508B434797E	2004-03-11 10:01:36.827
759	Road-650 Red, 58	BK-R50R-58	Red	486.7066	782.99	58	8976.55	6	30	2001-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F70000920407C6BCC339343A585459D0162DF9F9FDF9F9F9DCDBDBDBE4E8A92E37F978885B2129D3CACEC4C1C5F9EBEC876A6F484349A8454DF4F4FAEDEDF5F1F1F1E3E3E4EEEDF8C66A76665D64837D83F0EEF4E0DEE4BDC5CEE7000F70859FE9F3F6A03946D4D2D4F5F5FCCCC9D5CD354F2A242A	superlight_red_small.gif	6711D6BC-664F-4890-9F69-AF1DE321D055	2004-03-11 10:01:36.827
760	Road-650 Red, 60	BK-R50R-60	Red	486.7066	782.99	60	9026.44	6	30	2001-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F70000920407C6BCC339343A585459D0162DF9F9FDF9F9F9DCDBDBDBE4E8A92E37F978885B2129D3CACEC4C1C5F9EBEC876A6F484349A8454DF4F4FAEDEDF5F1F1F1E3E3E4EEEDF8C66A76665D64837D83F0EEF4E0DEE4BDC5CEE7000F70859FE9F3F6A03946D4D2D4F5F5FCCCC9D5CD354F2A242A	superlight_red_small.gif	664867E5-4AB3-4783-96F9-42EFDE92F49B	2004-03-11 10:01:36.827
761	Road-650 Red, 62	BK-R50R-62	Red	486.7066	782.99	62	9071.80	6	30	2001-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F70000920407C6BCC339343A585459D0162DF9F9FDF9F9F9DCDBDBDBE4E8A92E37F978885B2129D3CACEC4C1C5F9EBEC876A6F484349A8454DF4F4FAEDEDF5F1F1F1E3E3E4EEEDF8C66A76665D64837D83F0EEF4E0DEE4BDC5CEE7000F70859FE9F3F6A03946D4D2D4F5F5FCCCC9D5CD354F2A242A	superlight_red_small.gif	1DA14E09-6D71-4E2A-9EE9-1BDFDFD8A109	2004-03-11 10:01:36.827
762	Road-650 Red, 44	BK-R50R-44	Red	486.7066	782.99	44	8513.88	6	30	2001-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F70000920407C6BCC339343A585459D0162DF9F9FDF9F9F9DCDBDBDBE4E8A92E37F978885B2129D3CACEC4C1C5F9EBEC876A6F484349A8454DF4F4FAEDEDF5F1F1F1E3E3E4EEEDF8C66A76665D64837D83F0EEF4E0DEE4BDC5CEE7000F70859FE9F3F6A03946D4D2D4F5F5FCCCC9D5CD354F2A242A	superlight_red_small.gif	F247AAAE-12E3-4048-A37B-CCE4A8999E81	2004-03-11 10:01:36.827
763	Road-650 Red, 48	BK-R50R-48	Red	486.7066	782.99	48	8677.18	6	30	2001-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F70000920407C6BCC339343A585459D0162DF9F9FDF9F9F9DCDBDBDBE4E8A92E37F978885B2129D3CACEC4C1C5F9EBEC876A6F484349A8454DF4F4FAEDEDF5F1F1F1E3E3E4EEEDF8C66A76665D64837D83F0EEF4E0DEE4BDC5CEE7000F70859FE9F3F6A03946D4D2D4F5F5FCCCC9D5CD354F2A242A	superlight_red_small.gif	3DA5FA6E-9E0F-4896-AC10-948C27F4EB79	2004-03-11 10:01:36.827
764	Road-650 Red, 52	BK-R50R-52	Red	486.7066	782.99	52	8808.72	6	30	2001-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F70000920407C6BCC339343A585459D0162DF9F9FDF9F9F9DCDBDBDBE4E8A92E37F978885B2129D3CACEC4C1C5F9EBEC876A6F484349A8454DF4F4FAEDEDF5F1F1F1E3E3E4EEEDF8C66A76665D64837D83F0EEF4E0DEE4BDC5CEE7000F70859FE9F3F6A03946D4D2D4F5F5FCCCC9D5CD354F2A242A	superlight_red_small.gif	07CFE1EA-8A37-4D2A-835F-BC8D37E564AF	2004-03-11 10:01:36.827
765	Road-650 Black, 58	BK-R50B-58	Black	486.7066	782.99	58	8976.55	6	30	2001-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F70000EEEDF8F2F1F2EDEDF5E0DEE7BBB9BDA7ACB5F5F5FDCDCACBEFEEF5B4B1B2EDEDED989CA1CDD1D6535A63A4A2A4645D63888B92364554C3BDC3929193040709676C75E3E3EBE3E1F4767C859CA2ADE1DADC9D9A9DD4D1DBC4C5CBF1F1F7B1ADB2928E92363C45FEFEFE6B666C7D8089817C82	superlight_black_small.gif	74645B12-3CE9-49A6-BD96-2CD814B37420	2004-03-11 10:01:36.827
766	Road-650 Black, 60	BK-R50B-60	Black	486.7066	782.99	60	9026.44	6	30	2001-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F70000EEEDF8F2F1F2EDEDF5E0DEE7BBB9BDA7ACB5F5F5FDCDCACBEFEEF5B4B1B2EDEDED989CA1CDD1D6535A63A4A2A4645D63888B92364554C3BDC3929193040709676C75E3E3EBE3E1F4767C859CA2ADE1DADC9D9A9DD4D1DBC4C5CBF1F1F7B1ADB2928E92363C45FEFEFE6B666C7D8089817C82	superlight_black_small.gif	A2DB196D-6640-49EA-A84F-2E87CA6F50C6	2004-03-11 10:01:36.827
767	Road-650 Black, 62	BK-R50B-62	Black	486.7066	782.99	62	9071.80	6	30	2001-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F70000EEEDF8F2F1F2EDEDF5E0DEE7BBB9BDA7ACB5F5F5FDCDCACBEFEEF5B4B1B2EDEDED989CA1CDD1D6535A63A4A2A4645D63888B92364554C3BDC3929193040709676C75E3E3EBE3E1F4767C859CA2ADE1DADC9D9A9DD4D1DBC4C5CBF1F1F7B1ADB2928E92363C45FEFEFE6B666C7D8089817C82	superlight_black_small.gif	C82A8309-63D3-4C0C-AD71-E91272397095	2004-03-11 10:01:36.827
768	Road-650 Black, 44	BK-R50B-44	Black	486.7066	782.99	44	8513.88	6	30	2001-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F70000EEEDF8F2F1F2EDEDF5E0DEE7BBB9BDA7ACB5F5F5FDCDCACBEFEEF5B4B1B2EDEDED989CA1CDD1D6535A63A4A2A4645D63888B92364554C3BDC3929193040709676C75E3E3EBE3E1F4767C859CA2ADE1DADC9D9A9DD4D1DBC4C5CBF1F1F7B1ADB2928E92363C45FEFEFE6B666C7D8089817C82	superlight_black_small.gif	11D563AC-115C-4F0D-A1E5-E946EEE8B38B	2004-03-11 10:01:36.827
769	Road-650 Black, 48	BK-R50B-48	Black	486.7066	782.99	48	8677.18	6	30	2001-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F70000EEEDF8F2F1F2EDEDF5E0DEE7BBB9BDA7ACB5F5F5FDCDCACBEFEEF5B4B1B2EDEDED989CA1CDD1D6535A63A4A2A4645D63888B92364554C3BDC3929193040709676C75E3E3EBE3E1F4767C859CA2ADE1DADC9D9A9DD4D1DBC4C5CBF1F1F7B1ADB2928E92363C45FEFEFE6B666C7D8089817C82	superlight_black_small.gif	A7E2179E-137C-497E-A5E6-C9EA64935FB0	2004-03-11 10:01:36.827
770	Road-650 Black, 52	BK-R50B-52	Black	486.7066	782.99	52	8808.72	6	30	2001-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F70000EEEDF8F2F1F2EDEDF5E0DEE7BBB9BDA7ACB5F5F5FDCDCACBEFEEF5B4B1B2EDEDED989CA1CDD1D6535A63A4A2A4645D63888B92364554C3BDC3929193040709676C75E3E3EBE3E1F4767C859CA2ADE1DADC9D9A9DD4D1DBC4C5CBF1F1F7B1ADB2928E92363C45FEFEFE6B666C7D8089817C82	superlight_black_small.gif	136E2865-E0DA-4624-963A-31349279AB1A	2004-03-11 10:01:36.827
771	Mountain-100 Silver, 38	BK-M82S-38	Silver	1912.1544	3399.99	38	9230.56	5	19	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	NULL	0x47494638396150003100F700006984ABF2F1F1A7ABB7D6D5D9F4F4FBBCBCC3C1C1C2E0DEE7474248EDEDF5EEEDF8CDCAD3827D84F6F5FCEDEDEDB4B1B2EFEEF4DDDDDE2A2429C4C4CC645D63B3C3CBC5C6C6C2BDC3E1DADB9A9BA7918E917E7B82E3E1F49D9A9D949093E9E9E9C9C9C9A5A2A5E3E3EBFEFEFEDDDCE1D0D0D0	superlight_silver_small.gif	CA74B54E-FC30-4464-8B83-019BFD1B2DBB	2004-03-11 10:01:36.827
772	Mountain-100 Silver, 42	BK-M82S-42	Silver	1912.1544	3399.99	42	9421.06	5	19	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	NULL	0x47494638396150003100F700006984ABF2F1F1A7ABB7D6D5D9F4F4FBBCBCC3C1C1C2E0DEE7474248EDEDF5EEEDF8CDCAD3827D84F6F5FCEDEDEDB4B1B2EFEEF4DDDDDE2A2429C4C4CC645D63B3C3CBC5C6C6C2BDC3E1DADB9A9BA7918E917E7B82E3E1F49D9A9D949093E9E9E9C9C9C9A5A2A5E3E3EBFEFEFEDDDCE1D0D0D0	superlight_silver_small.gif	BBFFF5A5-4BDC-49A9-A5AD-7584ADFFE808	2004-03-11 10:01:36.827
773	Mountain-100 Silver, 44	BK-M82S-44	Silver	1912.1544	3399.99	44	9584.36	5	19	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	NULL	0x47494638396150003100F700006984ABF2F1F1A7ABB7D6D5D9F4F4FBBCBCC3C1C1C2E0DEE7474248EDEDF5EEEDF8CDCAD3827D84F6F5FCEDEDEDB4B1B2EFEEF4DDDDDE2A2429C4C4CC645D63B3C3CBC5C6C6C2BDC3E1DADB9A9BA7918E917E7B82E3E1F49D9A9D949093E9E9E9C9C9C9A5A2A5E3E3EBFEFEFEDDDCE1D0D0D0	superlight_silver_small.gif	155FD77E-D6D6-43F0-8A5B-4A8305EB45CD	2004-03-11 10:01:36.827
774	Mountain-100 Silver, 48	BK-M82S-48	Silver	1912.1544	3399.99	48	9715.90	5	19	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	NULL	0x47494638396150003100F700006984ABF2F1F1A7ABB7D6D5D9F4F4FBBCBCC3C1C1C2E0DEE7474248EDEDF5EEEDF8CDCAD3827D84F6F5FCEDEDEDB4B1B2EFEEF4DDDDDE2A2429C4C4CC645D63B3C3CBC5C6C6C2BDC3E1DADB9A9BA7918E917E7B82E3E1F49D9A9D949093E9E9E9C9C9C9A5A2A5E3E3EBFEFEFEDDDCE1D0D0D0	superlight_silver_small.gif	BA5551DF-C9EE-4B43-B3CA-8C19D0F9384D	2004-03-11 10:01:36.827
775	Mountain-100 Black, 38	BK-M82B-38	Black	1898.0944	3374.99	38	9230.56	5	19	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	NULL	0x47494638396150003100F70000EEEDF8F2F1F2EDEDF5E0DEE7BBB9BDA7ACB5F5F5FDCDCACBEFEEF5B4B1B2EDEDED989CA1CDD1D6535A63A4A2A4645D63888B92364554C3BDC3929193040709676C75E3E3EBE3E1F4767C859CA2ADE1DADC9D9A9DD4D1DBC4C5CBF1F1F7B1ADB2928E92363C45FEFEFE6B666C7D8089817C82	superlight_black_small.gif	DEA33347-FCD3-4346-AA0F-068CD6B3AD06	2004-03-11 10:01:36.827
776	Mountain-100 Black, 42	BK-M82B-42	Black	1898.0944	3374.99	42	9421.06	5	19	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	NULL	0x47494638396150003100F70000EEEDF8F2F1F2EDEDF5E0DEE7BBB9BDA7ACB5F5F5FDCDCACBEFEEF5B4B1B2EDEDED989CA1CDD1D6535A63A4A2A4645D63888B92364554C3BDC3929193040709676C75E3E3EBE3E1F4767C859CA2ADE1DADC9D9A9DD4D1DBC4C5CBF1F1F7B1ADB2928E92363C45FEFEFE6B666C7D8089817C82	superlight_black_small.gif	02935111-A546-4C6D-941F-BE12D42C158E	2004-03-11 10:01:36.827
777	Mountain-100 Black, 44	BK-M82B-44	Black	1898.0944	3374.99	44	9584.36	5	19	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	NULL	0x47494638396150003100F70000EEEDF8F2F1F2EDEDF5E0DEE7BBB9BDA7ACB5F5F5FDCDCACBEFEEF5B4B1B2EDEDED989CA1CDD1D6535A63A4A2A4645D63888B92364554C3BDC3929193040709676C75E3E3EBE3E1F4767C859CA2ADE1DADC9D9A9DD4D1DBC4C5CBF1F1F7B1ADB2928E92363C45FEFEFE6B666C7D8089817C82	superlight_black_small.gif	7920BC3B-8FD4-4610-93D2-E693A66B6474	2004-03-11 10:01:36.827
778	Mountain-100 Black, 48	BK-M82B-48	Black	1898.0944	3374.99	48	9715.90	5	19	2001-07-01 00:00:00.000	2002-06-30 00:00:00.000	NULL	0x47494638396150003100F70000EEEDF8F2F1F2EDEDF5E0DEE7BBB9BDA7ACB5F5F5FDCDCACBEFEEF5B4B1B2EDEDED989CA1CDD1D6535A63A4A2A4645D63888B92364554C3BDC3929193040709676C75E3E3EBE3E1F4767C859CA2ADE1DADC9D9A9DD4D1DBC4C5CBF1F1F7B1ADB2928E92363C45FEFEFE6B666C7D8089817C82	superlight_black_small.gif	1B486300-7E64-4C5D-A9BA-A8368E20C5A0	2004-03-11 10:01:36.827
779	Mountain-200 Silver, 38	BK-M68S-38	Silver	1265.6195	2319.99	38	10591.33	5	20	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000DCDDE1B9C5D0D3D4DB3D414E696A72F1F0F9E3E2F29A9BA1EEF0F5797B84BABCC15E626ABBBBBCA5B3C4F5F5F6CBCCD2B2B4BBF0F0F0EEEEEF95979EE0E1E2EAEAE9778294D8D9D9EEEEF8E9E9F5ABB1B7C3C5CA444953F6F5FD51545EE5E5E6CED2D6DFDDEAF1F2F44D515C96ACC2D4D8DB	hotrodbike_silver_small.gif	3A45D835-ABAE-4806-AC03-C53ABCD3B974	2004-03-11 10:01:36.827
780	Mountain-200 Silver, 42	BK-M68S-42	Silver	1265.6195	2319.99	42	10781.83	5	20	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000DCDDE1B9C5D0D3D4DB3D414E696A72F1F0F9E3E2F29A9BA1EEF0F5797B84BABCC15E626ABBBBBCA5B3C4F5F5F6CBCCD2B2B4BBF0F0F0EEEEEF95979EE0E1E2EAEAE9778294D8D9D9EEEEF8E9E9F5ABB1B7C3C5CA444953F6F5FD51545EE5E5E6CED2D6DFDDEAF1F2F44D515C96ACC2D4D8DB	hotrodbike_silver_small.gif	CE4849B4-56E6-4B50-808B-9BDE67CC4704	2004-03-11 10:01:36.827
781	Mountain-200 Silver, 46	BK-M68S-46	Silver	1265.6195	2319.99	46	10945.13	5	20	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000DCDDE1B9C5D0D3D4DB3D414E696A72F1F0F9E3E2F29A9BA1EEF0F5797B84BABCC15E626ABBBBBCA5B3C4F5F5F6CBCCD2B2B4BBF0F0F0EEEEEF95979EE0E1E2EAEAE9778294D8D9D9EEEEF8E9E9F5ABB1B7C3C5CA444953F6F5FD51545EE5E5E6CED2D6DFDDEAF1F2F44D515C96ACC2D4D8DB	hotrodbike_silver_small.gif	20799030-420C-496A-9922-09189C2B457E	2004-03-11 10:01:36.827
782	Mountain-200 Black, 38	BK-M68B-38	Black	1251.9813	2294.99	38	10591.33	5	20	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F700009A9CA3BEC2C79DA3ACF1F0F96566694D53647C8494E1DDE44D515C41454D444953B2B2BBF6F5FDEEF0F5F5F5F5EEEEEEC2C2C4EEEEF8D5D3D90B182A97999ED1D1D4E9E8F450545E3D43525D616AF0E7E0CBCBD3F5F5FADFDCEA83848A000204F0EEF8F0F0F0FEFEFEEDEDF6FCFCFCDBDAE3	hotrodbike_black_small.gif	82CB8F9B-B8BB-4841-98D3-BCDB807C4DD8	2004-03-11 10:01:36.827
783	Mountain-200 Black, 42	BK-M68B-42	Black	1251.9813	2294.99	42	10781.83	5	20	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F700009A9CA3BEC2C79DA3ACF1F0F96566694D53647C8494E1DDE44D515C41454D444953B2B2BBF6F5FDEEF0F5F5F5F5EEEEEEC2C2C4EEEEF8D5D3D90B182A97999ED1D1D4E9E8F450545E3D43525D616AF0E7E0CBCBD3F5F5FADFDCEA83848A000204F0EEF8F0F0F0FEFEFEEDEDF6FCFCFCDBDAE3	hotrodbike_black_small.gif	2B0AF5B9-7571-4621-B760-47DF599F9650	2004-03-11 10:01:36.827
784	Mountain-200 Black, 46	BK-M68B-46	Black	1251.9813	2294.99	46	10945.13	5	20	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F700009A9CA3BEC2C79DA3ACF1F0F96566694D53647C8494E1DDE44D515C41454D444953B2B2BBF6F5FDEEF0F5F5F5F5EEEEEEC2C2C4EEEEF8D5D3D90B182A97999ED1D1D4E9E8F450545E3D43525D616AF0E7E0CBCBD3F5F5FADFDCEA83848A000204F0EEF8F0F0F0FEFEFEEDEDF6FCFCFCDBDAE3	hotrodbike_black_small.gif	33F42284-E216-4B98-BA48-B4EE18A01FA0	2004-03-11 10:01:36.827
785	Mountain-300 Black, 38	BK-M47B-38	Black	598.4354	1079.99	38	11498.51	5	21	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F700009A9CA3BEC2C79DA3ACF1F0F96566694D53647C8494E1DDE44D515C41454D444953B2B2BBF6F5FDEEF0F5F5F5F5EEEEEEC2C2C4EEEEF8D5D3D90B182A97999ED1D1D4E9E8F450545E3D43525D616AF0E7E0CBCBD3F5F5FADFDCEA83848A000204F0EEF8F0F0F0FEFEFEEDEDF6FCFCFCDBDAE3	hotrodbike_black_small.gif	F06C2CBF-0901-4C08-80ED-FB4E87171B3B	2004-03-11 10:01:36.827
786	Mountain-300 Black, 40	BK-M47B-40	Black	598.4354	1079.99	40	11689.01	5	21	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F700009A9CA3BEC2C79DA3ACF1F0F96566694D53647C8494E1DDE44D515C41454D444953B2B2BBF6F5FDEEF0F5F5F5F5EEEEEEC2C2C4EEEEF8D5D3D90B182A97999ED1D1D4E9E8F450545E3D43525D616AF0E7E0CBCBD3F5F5FADFDCEA83848A000204F0EEF8F0F0F0FEFEFEEDEDF6FCFCFCDBDAE3	hotrodbike_black_small.gif	580D4322-BE03-4C91-83D2-EE33EC6008AB	2004-03-11 10:01:36.827
787	Mountain-300 Black, 44	BK-M47B-44	Black	598.4354	1079.99	44	11852.31	5	21	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F700009A9CA3BEC2C79DA3ACF1F0F96566694D53647C8494E1DDE44D515C41454D444953B2B2BBF6F5FDEEF0F5F5F5F5EEEEEEC2C2C4EEEEF8D5D3D90B182A97999ED1D1D4E9E8F450545E3D43525D616AF0E7E0CBCBD3F5F5FADFDCEA83848A000204F0EEF8F0F0F0FEFEFEEDEDF6FCFCFCDBDAE3	hotrodbike_black_small.gif	07C2A548-0452-47B4-9DCE-6EDB0A30C85E	2004-03-11 10:01:36.827
788	Mountain-300 Black, 48	BK-M47B-48	Black	598.4354	1079.99	48	11983.85	5	21	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F700009A9CA3BEC2C79DA3ACF1F0F96566694D53647C8494E1DDE44D515C41454D444953B2B2BBF6F5FDEEF0F5F5F5F5EEEEEEC2C2C4EEEEF8D5D3D90B182A97999ED1D1D4E9E8F450545E3D43525D616AF0E7E0CBCBD3F5F5FADFDCEA83848A000204F0EEF8F0F0F0FEFEFEEDEDF6FCFCFCDBDAE3	hotrodbike_black_small.gif	16078DBE-388D-4C18-AA8F-0C8F48035468	2004-03-11 10:01:36.827
789	Road-250 Red, 44	BK-R89R-44	Red	1518.7864	2443.35	44	6699.52	6	26	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F70000F9A494E2E3F3E1E2E445464975777BB0C3D1F98A74393A3F516E8C66676B989DA375858F34353AF1F2FEE3E3FAD9E2EEF4F6FEFCEAE8BEBDC7ECECF3EDEDFE334753F8F9FE57667456565A94A6B5797C81E3E5E8F23514CAD0D6ABB2B7D1D1D3ABAEB1F17E6BC9CBE6F9FAFAF54726BBBCBE	racer_red_small.gif	0AA71AD6-AFAF-43C6-9745-35D815B50A5B	2004-03-11 10:01:36.827
790	Road-250 Red, 48	BK-R89R-48	Red	1518.7864	2443.35	48	6862.82	6	26	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F70000F9A494E2E3F3E1E2E445464975777BB0C3D1F98A74393A3F516E8C66676B989DA375858F34353AF1F2FEE3E3FAD9E2EEF4F6FEFCEAE8BEBDC7ECECF3EDEDFE334753F8F9FE57667456565A94A6B5797C81E3E5E8F23514CAD0D6ABB2B7D1D1D3ABAEB1F17E6BC9CBE6F9FAFAF54726BBBCBE	racer_red_small.gif	115DDADE-70E3-43F9-80DC-638DAEA271C4	2004-03-11 10:01:36.827
791	Road-250 Red, 52	BK-R89R-52	Red	1518.7864	2443.35	52	6994.36	6	26	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F70000F9A494E2E3F3E1E2E445464975777BB0C3D1F98A74393A3F516E8C66676B989DA375858F34353AF1F2FEE3E3FAD9E2EEF4F6FEFCEAE8BEBDC7ECECF3EDEDFE334753F8F9FE57667456565A94A6B5797C81E3E5E8F23514CAD0D6ABB2B7D1D1D3ABAEB1F17E6BC9CBE6F9FAFAF54726BBBCBE	racer_red_small.gif	C9FD1DF4-9512-420A-B379-067108033B75	2004-03-11 10:01:36.827
792	Road-250 Red, 58	BK-R89R-58	Red	1554.9479	2443.35	58	7162.19	6	26	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000F9A494E2E3F3E1E2E445464975777BB0C3D1F98A74393A3F516E8C66676B989DA375858F34353AF1F2FEE3E3FAD9E2EEF4F6FEFCEAE8BEBDC7ECECF3EDEDFE334753F8F9FE57667456565A94A6B5797C81E3E5E8F23514CAD0D6ABB2B7D1D1D3ABAEB1F17E6BC9CBE6F9FAFAF54726BBBCBE	racer_red_small.gif	DF629C11-8D8B-4774-9D52-ECB64DC95212	2004-03-11 10:01:36.827
793	Road-250 Black, 44	BK-R89B-44	Black	1554.9479	2443.35	44	6699.52	6	26	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000E3E3FCB8BBC8ACADB055555A6F838FF9FAFDF4F6FEEDEDFE2A4653E2E5EA9AA6B34D6C86999B9ECBD0D5DCE2EBBBBDBE878B935C6673D1D1D3F9FAFAC5C9E3E9E9FDDCDCE9676B75DCDEE2AAABAD3B3C42ADAFB594959AD9DADCB0B1B4A2A3A626272C03030B4B4D52FEFEFFCCCDD2C2C2C4	racer_black_small.gif	1FF419B5-52AF-4F7E-AEAE-4FEC5E99DE35	2004-03-11 10:01:36.827
794	Road-250 Black, 48	BK-R89B-48	Black	1554.9479	2443.35	48	6862.82	6	26	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000E3E3FCB8BBC8ACADB055555A6F838FF9FAFDF4F6FEEDEDFE2A4653E2E5EA9AA6B34D6C86999B9ECBD0D5DCE2EBBBBDBE878B935C6673D1D1D3F9FAFAC5C9E3E9E9FDDCDCE9676B75DCDEE2AAABAD3B3C42ADAFB594959AD9DADCB0B1B4A2A3A626272C03030B4B4D52FEFEFFCCCDD2C2C2C4	racer_black_small.gif	9D165DDF-8F5D-41C7-9BB8-13F41A3D1F62	2004-03-11 10:01:36.827
795	Road-250 Black, 52	BK-R89B-52	Black	1554.9479	2443.35	52	6994.36	6	26	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000E3E3FCB8BBC8ACADB055555A6F838FF9FAFDF4F6FEEDEDFE2A4653E2E5EA9AA6B34D6C86999B9ECBD0D5DCE2EBBBBDBE878B935C6673D1D1D3F9FAFAC5C9E3E9E9FDDCDCE9676B75DCDEE2AAABAD3B3C42ADAFB594959AD9DADCB0B1B4A2A3A626272C03030B4B4D52FEFEFFCCCDD2C2C2C4	racer_black_small.gif	74FE3957-CBC3-450A-AB92-849BD13530E2	2004-03-11 10:01:36.827
